% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=610975, Mon Apr  6 14:21:21 2026, <python>{}</python>
13 104 0.413956694284814 1.133029219506863 -44.95262686637664 -3.7926199388848516e+01 -33.44051799729783 4.82059431701623 3.9163673497186053 -36.32677675776894 nan 8.0   
14 112 0.41130910265030685 1.133029219506863 -44.95262686637664 -4.2302405809437552e+01 -37.06957805269513 -33.3620895072878 7.091300177031165 -40.878150916949274 nan 8.7   
15 120 0.4083013418869445 1.1464594152448098 -44.95262686637664 -4.2267649126612831e+01 -28.072375243493223 9.001493729759563 36.113809585217474 -39.63760168475202 nan 9.2   
16 128 0.4031659042682934 1.1464594152448098 -44.95262686637664 -3.7980694496407814e+01 -35.496855954801994 -27.005624673339273 4.331007760947557 -36.884137526503224 nan 9.5   
17 136 0.3998574162831424 1.1573871450741566 -44.95262686637664 -3.8765379041825717e+01 -34.0229180901493 14.921364135205309 21.141850029039396 -35.42296299071084 nan 9.7   
18 144 0.3950184026842357 1.1573871450741566 -44.95262686637664 -4.2081586399432290e+01 -35.55854441691773 -30.638704247026997 4.107392657076154 -38.41449575769838 nan 10.0   
19 152 0.3899270148688093 1.1703803374940118 -44.95262686637664 -3.8627625878090896e+01 -33.09448916895344 -27.08938286018906 5.79908382387104 -37.73602084705074 nan 10.3   
20 160 0.386960128409218 1.1703803374940118 -44.95262686637664 -4.1827679672326987e+01 -33.09667116059256 -11.300080022917784 7.766355425533124 -38.39584912577314 nan 10.6   
21 168 0.38301813206404 1.177965341498393 -44.95262686637664 -4.3252285856202398e+01 -12.160243694560775 37.965740159299976 37.109800819550316 -33.71907026542013 nan 10.9   
22 176 0.37958676788197643 1.177965341498393 -44.95262686637664 -4.1903392928594350e+01 -35.46364385800493 8.493699673049576 4.573379628955024 -37.76545073399019 nan 11.1   
23 184 0.37696896476445685 1.1840048614308434 -44.95262686637664 -3.7876921221734960e+01 -31.754384872140534 -4.401014802103106 4.253960959644715 -35.0035831509947 nan 11.4   
24 192 0.37606491297053524 1.1840048614308434 -44.95262686637664 -3.8194472506552692e+01 -32.66907473893094 -26.352196229879212 4.97361010342096 -36.369512978127005 nan 11.7   
25 200 0.3757400438149604 1.1879829789187861 -44.95262686637664 -4.2026334895895552e+01 -33.69446690216199 -2.4898842657757263 7.534105477421978 -37.48331681453102 nan 12.0   
26 208 0.37594558038922565 1.1879829789187861 -44.95262686637664 -3.6658452635067952e+01 -28.340807788323815 40.73597299972317 7.094808866193436 -34.78079868329556 nan 12.3   
27 216 0.37636548297481115 1.1935031637317774 -44.95262686637664 -4.3599057171559004e+01 -35.01314557552404 -25.892519107708313 4.50893563873548 -38.2278493240611 nan 12.6   
28 224 0.37760774875846315 1.1935031637317774 -44.95262686637664 -4.0646037037404149e+01 -31.5883214990448 -1.3973300325062705 9.482931610669329 -35.47557699506379 nan 12.9   
29 232 0.37836895301754087 1.2012447642219026 -44.95262686637664 -4.2972348295651322e+01 -35.7153246523817 -29.789778426243554 4.758461127562306 -36.76309280524629 nan 13.2   
30 240 0.38093711529492214 1.2012447642219026 -44.95262686637664 -4.2414692944051204e+01 -39.02404851859408 -34.318827765469315 3.516279792594432 -41.208182424235716 nan 13.5   
31 248 0.3829543741754219 1.2133991714979018 -44.95262686637664 -4.1070976875743497e+01 -34.11965042579034 12.883192600368794 3.4187813787191743 -37.42940455374941 nan 13.7   
32 256 0.38550781197385825 1.2133991714979018 -44.95262686637664 -4.2252206106272816e+01 -34.00221071631804 11.379065738883407 10.726689061445093 -40.4066213070672 nan 14.4   
33 264 0.38768547267061937 1.2246756818310713 -44.95262686637664 -4.3311829417828328e+01 -35.65980810221739 0.4552176736521834 6.3957209171568365 -39.97852306029212 nan 15.1   
34 272 0.3913961766383884 1.2246756818310713 -44.95262686637664 -4.0357823536041714e+01 -36.36746258077398 -3.9189116479961847 7.70206236886737 -38.308748518775865 nan 15.8   
35 280 0.39251828031501773 1.238307922028512 -44.95262686637664 -4.2660726470735348e+01 -37.46142697751301 -30.286927906752087 5.653206140489267 -41.227984062967344 nan 16.5   
36 288 0.3941986789875461 1.238307922028512 -44.95262686637664 -3.9610786641163081e+01 -37.69441992874235 -29.410669928582845 5.264287621135452 -38.63129528854351 nan 16.8   
37 296 0.3949755368759259 1.258673721946458 -44.95262686637664 -3.9880784234567166e+01 -31.888509184801222 0.4115466081985204 4.997259755988182 -34.69276828785071 nan 17.0   
38 304 0.3951144439655024 1.258673721946458 -44.95262686637664 -4.2097031041659399e+01 -36.7372602753544 5.777515967891603 11.292367828276138 -41.73665748592172 nan 17.7   
39 312 0.3955953977409224 1.2772568307256342 -44.95262686637664 -3.8872604651170356e+01 -32.946319040981564 12.550964105548735 21.646144220807624 -34.65365736442611 nan 18.3   
40 320 0.397239466792435 1.2772568307256342 -44.95262686637664 -4.0131805063486588e+01 -33.70059191626977 8.817022153689317 4.703487736877811 -36.52769208253045 nan 18.6   
41 328 0.3997217430538042 1.2980986145273203 -44.95262686637664 -4.3102732978079786e+01 -35.26676238608841 -32.969084497729824 2.708095892633793 -37.008560836458415 nan 18.9   
42 336 0.4026262507667518 1.2980986145273203 -44.95262686637664 -4.0986990866234947e+01 -33.93622501426257 8.681381773499183 28.48046495237414 -38.02915226359248 nan 19.2   
43 344 0.4031884852099915 1.316153738445199 -44.95262686637664 -3.8994381296563496e+01 -34.06224774489098 9.665677613006737 20.918232967833774 -36.673253412471176 nan 19.4   
44 352 0.40532052507469146 1.316153738445199 -44.95262686637664 -4.2813761414215868e+01 -33.8701237679331 0.25834765144789174 8.707469996513453 -40.46484541881722 nan 19.7   
45 360 0.4059587754504603 1.331679422910726 -44.95262686637664 -4.2165007449383957e+01 -36.865173809492546 -30.707547105568665 3.1539980592497443 -38.76771628943499 nan 20.0   
46 368 0.406473041354312 1.331679422910726 -44.95262686637664 -3.9076960678600521e+01 -37.06547077613292 -1.528284343881739 20.09518648037439 -38.88239691344544 nan 20.3   
47 376 0.40561446694805026 1.34444530371147 -44.95262686637664 -4.0295353054193697e+01 -37.489937365792706 -30.638923082241956 6.402230647884146 -39.33533099603607 nan 20.6   
48 384 0.4045287769162166 1.34444530371147 -44.95262686637664 -3.9192770567004942e+01 -35.85937721256034 -31.773976921137773 3.9848601658703444 -38.62243578220833 nan 20.9   
49 392 0.4045612136793616 1.356553361217543 -44.95262686637664 -4.0786019749497200e+01 -33.33352358970168 2.2863513162737745 8.712624735911458 -37.66514731876573 nan 21.2   
50 400 0.40538663512079504 1.356553361217543 -44.95262686637664 -4.0034771763094149e+01 -34.61118654697629 -24.667140250504573 4.13458454935251 -38.681926339813856 nan 21.4   
51 408 0.405949033497771 1.3689589899629497 -44.95262686637664 -3.8456732944379205e+01 -33.94085551856809 -29.34450606444486 3.7217283191021195 -36.98617140842647 nan 21.7   
52 416 0.40755894773122237 1.3689589899629497 -44.95262686637664 -4.0627335478746559e+01 -32.18297166747388 -25.528481470881374 5.757706664660532 -37.776234592381066 nan 22.1   
53 424 0.4093665722072366 1.379264734497393 -44.95262686637664 -3.9786089632986027e+01 -35.11921739055245 4.9354016706881865 4.105216745919023 -37.462889450698356 nan 22.4   
54 432 0.4125275276150065 1.379264734497393 -44.95262686637664 -4.3192503996302605e+01 -34.54822179517347 7.653752304792619 24.478983850001804 -38.27188060347699 nan 22.7   
55 440 0.4146118113185549 1.3855291728502541 -44.95262686637664 -4.2656115680545689e+01 -36.231559009735314 -33.35549131693745 6.126819808221526 -40.92151204027354 nan 22.9   
56 448 0.4197032243441657 1.3855291728502541 -44.95262686637664 -4.0435520468760664e+01 -35.53655541845657 -11.001231182993777 10.01350410370975 -39.81253679358113 nan 23.2   
57 456 0.4241610022603189 1.391307967348428 -44.95262686637664 -3.9859237076228077e+01 -33.336219039840664 11.642725506136708 6.073038284135144 -36.40196332819889 nan 23.5   
